"geoid","totpopraceeth","WNH","BNH","aianNH","asianNH","nhopiNH","hispanic","totpoprace","W","B","totpopraceinc","NHW100_125","NHW125_150","NHW150_200","NHW200up","Bund10","B10_15","B15_20","totpoppov","belowpov","inc100_125","inc125_150","inc150_200","inc200up","incund10","inc10_15","inc15_20","ICErace","ICEraceinc","percWNH","percBNH","perc_hispanic","perc_asianNH","perc_aianNH","perc_nhopiNH","percpov","ICEinc"
"25013811200",5415,4439,164,0,88,0,724,5415,4535,164,2050,267,102,67,24,0,0,0,5403,311,283,120,67,24,63,110,118,0.789473684210526,0.224390243902439,0.819759926131117,0.030286241920591,0.133702677746999,0.0162511542012927,0,0,0.0575606144734407,0.0990243902439024
"25001015001",4389,4145,16,49,5,0,22,4389,4145,16,1621,198,23,110,31,0,0,0,4302,350,198,23,110,31,111,128,74,0.940760993392572,0.223318938926589,0.94440647072226,0.00364547732968786,0.0050125313283208,0.00113921166552745,0.0111642743221691,0,0.0813575081357508,0.0302282541640962
"25017310300",6458,3599,983,0,221,0,1476,6458,4040,983,2324,103,32,105,14,0,88,0,6405,1433,205,47,105,21,242,162,138,0.4050789718179,0.0714285714285714,0.557293279653143,0.152214307835243,0.228553731805513,0.0342211210901208,0,0,0.223731459797034,-0.0705679862306368
"25017310601",5898,3964,359,6,897,0,472,5898,4062,359,2166,273,123,27,91,0,0,0,5513,433,303,137,77,91,120,202,79,0.611224143777552,0.23730378578024,0.672092234655816,0.0608680908782638,0.0800271278399457,0.152085452695829,0.00101729399796541,0,0.0785416288771993,0.0955678670360111
"25017324102",4215,3874,2,0,110,0,71,4215,3945,2,1579,227,124,214,243,0,0,0,4209,75,284,124,214,279,28,42,65,0.918623962040332,0.511716276124129,0.919098457888493,0.000474495848161329,0.0168446026097272,0.0260972716488731,0,0,0.0178189593727726,0.485117162761241
"25017326101",4096,3982,14,0,52,0,26,4096,3983,22,1410,267,144,124,319,0,0,0,4008,88,267,144,132,319,11,66,26,0.96875,0.605673758865248,0.97216796875,0.00341796875,0.00634765625,0.0126953125,0,0,0.0219560878243513,0.538297872340426
"25017326102",6591,6129,87,31,169,0,103,6591,6232,87,2368,205,298,352,492,0,0,24,6591,250,222,298,368,507,53,37,59,0.91670459717797,0.558699324324324,0.929904415111516,0.0131998179335457,0.0156273706569565,0.0256410256410256,0.00470338340160825,0,0.0379305113032924,0.526182432432432
"25017335302",4600,4229,47,0,223,0,101,4600,4297,47,1745,139,227,235,62,0,0,0,4600,18,139,227,264,94,16,18,86,0.909130434782609,0.379942693409742,0.919347826086957,0.0102173913043478,0.0219565217391304,0.0484782608695652,0,0,0.00391304347826087,0.346131805157593
"25023509101",6817,6111,11,25,222,0,159,6817,6270,11,2268,161,131,262,348,0,0,0,6659,522,196,145,262,348,45,117,254,0.894821769106645,0.397707231040564,0.896435382132903,0.00161361302625788,0.0233240428340912,0.03256564471175,0.00366730233240428,0,0.0783901486709716,0.235890652557319
"25023509102",5792,5620,0,0,14,0,104,5792,5724,0,2313,215,205,404,77,0,0,0,5750,158,215,205,404,91,64,47,66,0.970303867403315,0.389537397319498,0.970303867403315,0,0.0179558011049724,0.0024171270718232,0,0,0.0274782608695652,0.319066147859922
"25023525203",5590,5239,137,0,0,0,124,5590,5347,137,2275,359,200,133,59,0,20,0,5590,202,359,235,133,59,36,72,51,0.912701252236136,0.321318681318681,0.937209302325581,0.0245080500894454,0.0221824686940966,0,0,0,0.0361359570661896,0.275604395604396
"25023525204",3780,3515,224,22,12,0,7,3780,3522,224,1070,224,179,116,105,0,0,0,3520,37,224,179,116,105,12,10,0,0.870634920634921,0.583177570093458,0.92989417989418,0.0592592592592593,0.00185185185185185,0.00317460317460317,0.00582010582010582,0,0.0105113636363636,0.562616822429907
"25023500101",3910,3505,41,92,0,0,249,3910,3720,47,1671,246,124,51,181,0,0,0,3910,316,246,124,51,181,60,80,56,0.885933503836317,0.360263315380012,0.896419437340154,0.0104859335038363,0.0636828644501279,0,0.0235294117647059,0,0.0808184143222506,0.242968282465589
"25023501101",3471,3369,0,0,71,0,29,3471,3396,2,1268,83,39,106,279,0,0,0,3456,156,83,39,106,279,45,53,38,0.970613656006914,0.399842271293375,0.970613656006914,0,0.0083549409392106,0.0204552002304811,0,0,0.0451388888888889,0.292586750788644
"25023502200",6115,5769,169,13,0,0,102,6115,5843,169,2470,264,185,101,63,0,0,0,5960,521,297,185,101,63,74,73,144,0.915780866721177,0.248178137651822,0.943417825020442,0.0276369582992641,0.0166802943581357,0,0.00212591986917416,0,0.0874161073825503,0.143724696356275
"25023511100",5404,3516,1168,0,149,0,81,5404,3585,1168,1800,105,57,94,28,0,0,14,5351,275,150,112,102,40,31,52,33,0.434492968171725,0.15,0.650629163582531,0.216136195410807,0.0149888971132494,0.0275721687638786,0,0,0.0513922631283872,0.16
"25023511301",5384,2206,1852,19,118,0,390,5384,2291,2018,1715,94,34,22,0,35,33,0,5272,717,133,82,57,6,93,145,67,0.0657503714710253,0.0478134110787172,0.409732540861813,0.343982169390788,0.0724368499257058,0.0219167904903418,0.00352897473997028,0,0.136001517450683,-0.0157434402332362
"25023530801",5691,5173,27,40,112,0,279,5691,5412,27,2152,394,166,178,182,0,0,0,5659,300,394,213,215,182,63,105,55,0.904234756633281,0.427509293680297,0.908979089790898,0.00474433315761729,0.0490247759620453,0.019680196801968,0.00702864171498858,0,0.0530128998056194,0.362918215613383
"25023530802",5132,5037,20,0,0,0,59,5132,5055,20,2003,234,266,117,122,0,0,0,5132,381,241,266,142,122,124,63,9,0.97759158222915,0.368946580129805,0.981488698363211,0.00389711613406079,0.0114964925954793,0,0,0,0.0742400623538581,0.287069395906141
"25023530901",8276,7780,82,0,14,13,120,8276,7880,82,2838,422,301,222,70,0,0,25,8244,436,422,322,222,70,19,111,58,0.930159497341711,0.348837209302326,0.940067665538908,0.00990816819719671,0.014499758337361,0.00169163847269212,0,0.00157080715321411,0.0528869480834546,0.298801973220578
"25023530902",4591,4528,30,0,0,0,2,4591,4530,30,1572,311,137,212,203,0,0,0,4558,337,311,137,212,203,0,28,69,0.979742975386626,0.548982188295165,0.986277499455456,0.00653452406883032,0.000435634937922021,0,0,0,0.0739359368143923,0.487277353689567
"25023540101",3694,3408,215,0,0,0,52,3694,3460,215,1421,186,90,120,126,0,0,0,3694,228,186,90,120,126,56,44,18,0.864374661613427,0.36734693877551,0.922577152138603,0.058202490525176,0.0140768814293449,0,0,0,0.0617217108825122,0.284306826178747
"25023540102",2611,2403,0,0,13,0,186,2611,2559,30,869,95,80,101,74,0,0,0,2515,184,95,80,101,74,21,40,0,0.920337035618537,0.402761795166858,0.920337035618537,0,0.0712370739180391,0.00497893527384144,0,0,0.0731610337972167,0.332566168009206
"25023540103",4369,3993,78,0,125,0,91,4369,4043,78,1368,150,224,204,120,0,0,0,4339,190,165,224,204,152,72,0,19,0.896086060883497,0.510233918128655,0.913939116502632,0.0178530556191348,0.0208285648889906,0.0286106660563058,0,0,0.0437888914496428,0.478070175438596
"25023542101",7488,7097,148,0,45,0,91,7488,7188,148,2425,409,244,247,158,0,0,0,7341,394,426,259,281,158,54,25,7,0.928018162393162,0.436288659793814,0.94778311965812,0.0197649572649573,0.0121527777777778,0.00600961538461538,0,0,0.0536711619670345,0.428041237113402
"25023542102",2589,2314,127,0,41,0,72,2589,2366,127,929,88,58,72,21,14,0,0,2483,230,88,58,72,21,60,46,9,0.844727694090382,0.242195909580194,0.893781382773272,0.0490536886828891,0.0278099652375435,0.0158362302047122,0,0,0.0926298832057994,0.133476856835307
"25023561200",2024,1754,52,0,22,0,100,2024,1819,70,179,0,0,13,4,0,0,0,334,81,0,0,13,4,18,12,0,0.840909090909091,0.0949720670391061,0.866600790513834,0.0256916996047431,0.0494071146245059,0.0108695652173913,0,0,0.24251497005988,-0.0726256983240224
"25023990003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25025000503",1859,1456,26,0,191,0,116,1859,1546,26,1183,78,37,13,0,0,0,0,1859,405,95,46,27,0,187,32,13,0.769230769230769,0.108199492814877,0.783216783216783,0.013986013986014,0.0623991393222162,0.102743410435718,0,0,0.21785906401291,-0.0540997464074387
"25025000504",4635,3418,212,37,567,0,248,4635,3619,212,2712,82,41,27,48,0,0,10,4610,1287,112,74,27,69,375,315,275,0.691693635382956,0.0693215339233038,0.737432578209277,0.0457389428263215,0.0535059331175836,0.122330097087379,0.00798274002157497,0,0.279175704989154,-0.251843657817109
"25025000703",2892,2025,211,0,538,0,118,2892,2063,291,1239,8,0,8,34,74,41,0,2830,1548,58,9,8,34,354,165,59,0.627247579529737,-0.0524616626311542,0.700207468879668,0.0729598893499308,0.0408022130013831,0.186030428769018,0,0,0.546996466431095,-0.378531073446328
"25025000704",4301,2587,218,0,762,0,652,4301,2914,238,2228,50,43,68,25,11,0,23,4301,1253,75,55,68,87,290,145,118,0.550802139037433,0.0682226211849192,0.601488026040456,0.0506858870030226,0.151592652871425,0.177168100441758,0,0,0.291327598232969,-0.120287253141831
"25025000803",5134,3300,241,0,838,16,651,5134,3754,241,775,14,0,6,37,0,3,6,1434,510,30,23,6,37,163,60,25,0.595831710167511,0.0619354838709677,0.642773665757694,0.0469419555901831,0.126801714063109,0.163225555122711,0,0.00311647837943124,0.355648535564854,-0.196129032258065
"25025010103",4169,2784,190,8,878,3,211,4169,2905,190,464,4,0,58,8,0,0,0,681,324,4,0,66,8,165,59,15,0.622211561525546,0.150862068965517,0.667786039817702,0.0455744782921564,0.0506116574718158,0.210602062844807,0.00191892540177501,0.000719597025665627,0.475770925110132,-0.34698275862069
"25025010104",4617,3159,136,0,891,0,330,4617,3444,140,1771,24,40,93,145,41,12,0,2562,779,36,40,102,174,385,257,105,0.654754169374052,0.14059853190288,0.684210526315789,0.0294563569417371,0.0714749837556855,0.192982456140351,0,0,0.304059328649493,-0.223037831733484
"25025010204",3245,2207,113,0,640,0,204,3245,2320,113,1023,33,0,19,43,33,7,0,1902,790,42,46,19,43,258,69,97,0.645300462249615,0.0537634408602151,0.680123266563945,0.0348228043143297,0.0628659476117103,0.197226502311248,0,0,0.415352260778128,-0.267839687194526
"25009250500",4064,201,32,0,68,0,3755,4064,601,74,1177,12,0,0,19,0,0,0,4038,1403,67,52,31,19,141,194,76,0.0415846456692913,0.0263381478334749,0.0494586614173228,0.0078740157480315,0.923966535433071,0.0167322834645669,0,0,0.347449232293214,-0.205607476635514
"25009250600",5820,773,51,0,34,0,4801,5820,1754,256,1672,14,16,0,7,4,0,23,5750,1386,91,25,48,24,171,151,127,0.124054982817869,0.00598086124401914,0.132817869415808,0.00876288659793814,0.824914089347079,0.00584192439862543,0,0,0.24104347826087,-0.1561004784689
"25009251000",1598,134,37,0,0,0,1427,1598,303,121,553,0,0,0,0,0,0,0,1598,492,22,0,0,6,118,53,12,0.0607008760951189,0,0.0838548185231539,0.023153942428035,0.892991239048811,0,0,0,0.307884856070088,-0.280289330922242
"25009251100",3167,598,14,0,16,0,2534,3167,1011,153,1281,0,0,0,0,0,9,8,2950,1523,45,23,0,0,309,245,270,0.184401641932428,-0.0132708821233411,0.188822229239027,0.00442058730659931,0.800126302494474,0.00505209977897063,0,0,0.516271186440678,-0.590163934426229
"25009252501",3687,2381,106,0,385,0,786,3687,2650,134,1343,75,55,74,24,0,0,0,3660,552,84,64,105,52,68,83,67,0.617032818009222,0.169769173492182,0.645782478980201,0.0287496609709791,0.213181448331977,0.10442093843233,0,0,0.150819672131148,0.0647803425167535
"25009253204",5279,4663,25,46,503,0,22,5279,4685,25,1747,210,169,287,447,0,0,0,5155,154,248,212,349,464,20,42,14,0.878575487781777,0.637092157985117,0.883311233188104,0.00473574540632696,0.00416745595756772,0.0952831975752984,0.0087137715476416,0,0.0298739088263822,0.685174585002862
"25009260302",2758,2528,38,22,27,0,14,2758,2528,52,1074,104,104,145,30,0,0,0,2699,188,104,104,145,39,78,71,36,0.902828136330674,0.356610800744879,0.916606236403191,0.0137781000725163,0.0050761421319797,0.0097897026831037,0.00797679477882524,0,0.0696554279362727,0.192737430167598
"25009267101",3693,3507,16,0,0,0,109,3693,3592,17,1638,184,122,111,96,0,0,0,3646,175,184,122,111,127,42,126,81,0.945301922556187,0.313186813186813,0.949634443541836,0.00433252098564852,0.0295152992147306,0,0,0,0.0479978058145913,0.18009768009768
"25009267102",4596,4547,11,0,0,0,37,4596,4556,25,1767,177,127,149,76,0,0,0,4585,226,177,127,149,76,93,90,64,0.986945169712794,0.299377475947934,0.989338555265448,0.00239338555265448,0.00805047867711053,0,0,0,0.0492911668484188,0.159592529711375
"25027741101",4435,3730,113,0,413,0,63,4435,3763,123,1610,111,189,192,261,0,0,0,4420,109,134,189,240,298,58,69,43,0.815558060879369,0.467701863354037,0.841037204058625,0.0254791431792559,0.0142051860202931,0.0931228861330327,0,0,0.0246606334841629,0.429192546583851
"25027741102",5310,4365,29,0,728,0,105,5310,4457,29,1742,135,101,262,558,0,0,0,5305,56,161,176,328,599,0,0,32,0.816572504708098,0.606199770378875,0.822033898305085,0.00546139359698682,0.019774011299435,0.137099811676083,0,0,0.0105560791705938,0.707233065442021
"25027742401",5449,4601,165,0,609,0,63,5449,4654,165,1714,149,159,352,446,0,0,0,5449,8,188,159,419,511,0,0,26,0.814094329234722,0.645274212368728,0.844375114699945,0.030280785465223,0.0115617544503579,0.111763626353459,0,0,0.00146815929528354,0.729871645274212
"25027742402",3054,1415,199,9,1385,0,0,3054,1415,199,1145,46,36,107,125,0,0,0,3054,80,88,138,184,158,14,30,0,0.398166339227243,0.274235807860262,0.463326784544859,0.0651604453176162,0,0.453503601833661,0.00294695481335953,0,0.0261951538965291,0.45764192139738
"25027747101",5069,4693,0,0,27,0,240,5069,4693,0,2016,223,116,187,97,0,0,0,5069,123,223,116,207,97,12,60,61,0.925823633852831,0.309027777777778,0.925823633852831,0,0.0473466166896824,0.00532649437758927,0,0,0.0242651410534622,0.25297619047619
"25027747102",3961,3613,132,0,54,0,129,3961,3742,132,1351,115,82,132,32,0,0,0,3903,230,115,82,132,32,61,29,55,0.878818480181772,0.26720947446336,0.912143398131785,0.0333249179500126,0.0325675334511487,0.0136329209795506,0,0,0.0589290289520881,0.159881569207994
"25027751101",6120,6062,11,0,0,0,47,6120,6109,11,2068,340,168,284,336,0,0,0,6120,211,340,168,301,336,12,11,87,0.988725490196078,0.545454545454545,0.990522875816993,0.00179738562091503,0.0076797385620915,0,0,0,0.0344771241830065,0.500483558994197
"25013801503",4084,1802,913,0,95,0,1174,4084,2413,969,1639,37,18,29,0,23,43,0,4081,698,104,33,29,0,121,213,98,0.21767874632713,0.0109823062843197,0.441234084231146,0.223555337904016,0.287463271302644,0.0232615083251714,0,0,0.171036510659152,-0.162294081757169
"25013802000",2953,529,276,0,2,0,2134,2953,947,397,1110,18,0,0,0,60,29,36,2905,1848,18,0,0,0,284,188,215,0.0856755841517101,-0.0963963963963964,0.179139857771758,0.0934642736200474,0.722654927192685,0.000677277345072807,0,0,0.636144578313253,-0.602702702702703
"25013802100",6222,2777,1065,1,0,0,2205,6222,3456,1090,2294,151,144,22,74,12,19,16,6168,1524,167,154,45,74,259,237,64,0.275152684024429,0.149956408020924,0.446319511411122,0.171166827386692,0.354387656702025,0,0.000160720025715204,0,0.247081712062257,-0.05231037489102
"25013802400",3417,2612,353,0,60,0,317,3417,2887,361,1504,99,68,25,9,0,0,5,3399,176,105,90,35,26,18,23,89,0.661106233538191,0.13031914893617,0.764413227977758,0.103306994439567,0.0927714369329821,0.0175592625109745,0,0,0.0517799352750809,0.0837765957446809
"25013810300",3292,3064,51,0,10,0,106,3292,3154,51,1387,124,51,18,14,0,14,0,3254,508,124,51,18,14,169,77,79,0.915249088699879,0.13914924297044,0.930741190765492,0.0154921020656136,0.0321992709599028,0.00303766707168894,0,0,0.156115550092194,-0.0850757029560202
"25013811600",3455,310,160,0,0,0,2945,3455,2821,246,1330,0,0,0,0,0,79,0,3445,1769,18,0,0,0,415,282,91,0.0434153400868307,-0.0593984962406015,0.0897250361794501,0.0463096960926194,0.852387843704776,0,0,0,0.513497822931785,-0.578947368421053
"25013812600",6310,6174,19,0,90,0,13,6310,6187,19,2635,299,278,191,181,0,0,0,6244,260,312,278,191,181,100,39,129,0.975435816164818,0.360151802656547,0.978446909667195,0.00301109350237718,0.00206022187004754,0.0142630744849445,0,0,0.0416399743754004,0.263377609108159
"25013801401",4248,355,1556,0,32,4,2168,4248,705,1680,1309,9,0,0,0,115,95,9,3986,1446,36,0,18,0,300,106,76,-0.282721280602637,-0.160427807486631,0.0835687382297552,0.366290018832392,0.510357815442561,0.00753295668549906,0,0.000941619585687382,0.362769693928751,-0.326967150496562
"25013801601",5375,3400,920,2,109,0,704,5375,3926,968,1471,41,23,28,11,18,16,8,4011,602,80,49,37,20,140,80,67,0.461395348837209,0.0414683888511217,0.632558139534884,0.171162790697674,0.130976744186047,0.0202790697674419,0.000372093023255814,0,0.150087260034904,-0.0686607749830048
"25013801700",8068,2607,3343,0,17,0,1771,8068,2840,3567,1921,12,0,0,0,76,40,66,5616,1955,93,6,0,16,177,142,225,-0.0912245909766981,-0.0884955752212389,0.323128408527516,0.414352999504214,0.21950917203768,0.00210708973723352,0,0,0.348112535612536,-0.223321186881832
"25013813500",5132,4993,38,0,0,0,14,5132,4997,48,1880,176,172,227,120,0,0,0,5048,233,193,172,227,120,39,55,83,0.965510522213562,0.36968085106383,0.972915042868277,0.00740452065471551,0.00272798129384256,0,0,0,0.0461568938193344,0.284574468085106
"25013812701",4482,3647,340,0,67,0,275,4482,3832,374,1699,142,55,3,33,44,24,0,4479,588,145,55,3,49,147,152,113,0.737840249888443,0.0971159505591524,0.813699241410085,0.0758589915216421,0.0613565372601517,0.0149486836233824,0,0,0.131279303415941,-0.0941730429664508
"25013812702",4617,3366,60,0,273,0,780,4617,3698,60,2172,50,5,13,0,0,15,0,4454,838,50,5,13,0,292,325,214,0.716049382716049,0.0244014732965009,0.729044834307992,0.0129954515919428,0.168940870695257,0.0591293047433398,0,0,0.188145487202515,-0.351289134438306
"25013813301",7522,7163,31,0,154,4,115,7522,7257,31,2564,318,264,309,428,0,0,0,7167,78,336,264,309,442,51,44,19,0.948152087210848,0.514430577223089,0.952273331560755,0.00412124434990694,0.0152884871044935,0.0204732783834087,0,0.000531773464504121,0.0108832147341984,0.482449297971919
"25013810800",3766,2765,7,0,38,0,776,3766,3068,15,1689,61,9,63,0,0,0,0,3766,523,61,9,63,0,62,258,144,0.732342007434944,0.078744819419775,0.734200743494424,0.00185873605947955,0.206054168879448,0.0100902814657461,0,0,0.138874137015401,-0.195973949082297
"25013810902",4551,3272,76,0,51,0,1081,4551,3701,138,1726,84,50,32,26,38,0,0,4187,975,84,50,32,26,141,185,159,0.702263238848605,0.0892236384704519,0.718962865304329,0.016699626455724,0.237530213139969,0.011206328279499,0,0,0.232863625507523,-0.169756662804171
"25013812401",6260,6076,21,0,0,0,151,6260,6212,21,2451,337,281,144,193,0,14,0,6185,144,337,297,158,193,0,179,60,0.967252396166134,0.383924928600571,0.970607028753994,0.00335463258785942,0.0241214057507987,0,0,0,0.0232821341956346,0.304365565075479
"25025080900",3431,2119,409,0,657,0,153,3431,2220,409,1432,27,52,59,11,22,11,83,3424,1306,37,80,59,21,243,114,125,0.498396968813757,0.0230446927374302,0.617604197027106,0.119207228213349,0.0445934129991256,0.191489361702128,0,0,0.38142523364486,-0.199022346368715
"25025081400",2707,930,1378,0,63,0,277,2707,990,1497,1164,13,75,14,19,63,118,40,2707,600,65,95,76,37,97,134,46,-0.165496859992612,-0.0859106529209622,0.343553749538234,0.509050609530846,0.102327299593646,0.023272995936461,0,0,0.221647580347248,-0.00343642611683849
"25025081800",3147,59,2100,5,0,0,830,3147,273,2248,1156,0,0,0,0,234,65,16,3147,1052,48,16,30,27,263,103,35,-0.648554178582777,-0.272491349480969,0.0187480139815697,0.667302192564347,0.263743247537337,0,0.00158881474420083,0,0.334286622179854,-0.242214532871972
